"1","140326","1"
"1","176412","1"
"1","98825","1"
"1","160124","5"
"1","135436","5"
"1","62163","5"
"1","85767","4"
"1","153174","4"
"1","129675","4"
"1","4352","5"
"1","21447","3"
"1","119702","4"
"1","103462","5"
"1","129242","2"
"1","97182","1"
"1","125989","4"
"1","144164","5"
"1","143964","4"
"1","61378","1"
"1","194095","3"
"1","77180","4"
"1","84278","2"
"1","177911","3"
"1","157300","4"
"1","26714","4"
"1","46646","5"
"1","77351","3"
"1","143321","5"
"1","185065","5"
"1","5505","3"
"1","82378","5"
"1","92218","3"
"1","99896","2"
"1","59593","5"
"1","169391","4"
"1","200379","1"
"1","102188","4"
"1","188044","1"
"1","149286","2"
"1","116365","5"
"1","183","1"
"1","192324","2"
"1","1583","1"
"1","130774","2"
"1","192296","4"
"1","117528","4"
"1","81513","1"
"1","1444","5"
"1","55307","3"
"1","137457","4"
"1","200380","5"
"1","85748","2"
"1","108250","5"
"1","16702","4"
"1","32761","4"
"1","208180","3"
"1","94928","1"
"1","147389","5"
"1","206105","3"
"1","130427","4"
"1","70678","2"
"1","177190","3"
"1","87095","4"
"1","71928","5"
"1","99658","5"
"1","108049","3"
"1","44809","2"
"1","6697","1"
"1","4187","4"
"1","69917","1"
"1","157697","3"
"1","124150","5"
"1","207060","3"
"1","91152","3"
"1","82723","5"
"1","112342","4"
"1","173929","5"
"1","121319","3"
"1","70754","1"
"1","95293","3"
"1","169089","4"
"1","41552","3"
"1","27427","1"
"1","104568","1"
"1","78915","3"
"1","53338","3"
"1","73502","3"
"1","177948","5"
"1","90174","3"
"1","93786","5"
"1","174572","1"
"1","209778","1"
"1","191107","3"
"1","143839","1"
"1","165550","5"
"1","144771","4"
"1","122259","2"
"1","120639","4"
"1","171485","3"
"1","70651","4"
"1","37432","4"
"1","41381","2"
"1","69560","1"
"1","10012","2"
"1","210074","4"
"1","112959","1"
"1","83830","4"
"1","107286","4"
"1","52460","3"
"1","124224","3"
"1","27734","2"
"1","88352","5"
"1","191348","5"
"1","98693","1"
"1","193155","5"
"1","118302","4"
"1","173194","1"
"1","142639","2"
"1","139851","4"
"1","39563","4"
"1","188736","4"
"1","43859","2"
"1","887","5"
"1","203799","5"
"1","185560","4"
"1","29263","5"
"1","6358","5"
"1","114688","4"
"1","21122","4"
"1","20486","5"
"1","121032","3"
"1","102856","4"
"1","156039","4"
"1","34694","4"
"1","72037","1"
"1","91888","3"
"1","199493","2"
"1","138006","1"
"1","72465","4"
"1","29857","5"
"1","175496","5"
"1","131676","4"
"1","20418","4"
"1","63902","5"
"1","186083","2"
"1","207714","4"
"1","173912","2"
"1","48565","3"
"1","166789","1"
"1","155649","3"
"1","135338","1"
"1","142327","2"
"1","161744","5"
"1","3557","2"
"1","26835","5"
"1","122008","2"
"1","139732","5"
"1","99326","2"
"1","33580","1"
"1","191684","3"
"1","192950","1"
"1","194006","3"
"1","2017","1"
"1","84952","5"
"1","67929","3"
"1","31509","4"
"1","159318","5"
"1","127989","2"
"1","204688","4"
"1","77131","5"
"1","2350","1"
"1","99983","1"
"1","86473","2"
"1","3991","3"
"1","128890","1"
"1","107481","2"
"1","12601","2"
"1","78873","1"
"1","130329","3"
"1","108020","3"
"1","79882","1"
"1","152746","5"
"1","52562","3"
"1","193984","2"
"1","192235","2"
"1","205204","1"
"1","161157","4"
"1","201052","4"
"1","95233","3"
"1","200744","5"
"1","78343","4"
"1","197346","1"
"1","200065","5"
"1","200314","2"
"1","31811","4"
"1","112513","1"
"1","124177","5"
"1","145622","5"
"1","184164","5"
"1","7379","1"
"1","96387","1"
"1","66213","1"
"1","34324","1"
"1","68503","1"
"1","163106","3"
"1","183075","4"
"1","194620","4"
"1","169503","3"
"1","76880","1"
"1","72272","4"
"1","84922","5"
"1","38751","1"
"1","41396","2"
"1","72137","4"
"1","51016","2"
"1","187858","5"
"1","62609","4"
"1","66602","3"
"1","16511","1"
"1","156228","1"
"1","32136","3"
"1","93529","4"
"1","205765","2"
"1","84577","3"
"1","178871","5"
"1","56475","4"
"1","161022","1"
"1","80255","5"
"1","158197","1"
"1","127481","5"
"1","172284","5"
"1","72566","4"
"1","62050","3"
"1","82380","3"
"1","68774","3"
"1","177150","1"
"1","154307","1"
"1","158714","3"
"1","42859","5"
"1","190725","5"
"1","32755","1"
"1","196397","5"
"1","203613","1"
"1","85391","3"
"1","205836","1"
"1","101735","5"
"1","166938","4"
"1","120913","2"
"1","76828","1"
"1","146536","2"
"1","150375","2"
"1","167754","1"
"1","114359","3"
"1","46289","2"
"1","122538","1"
"1","89340","2"
"1","198150","3"
"1","103418","4"
"1","171024","1"
"1","50629","1"
"1","59681","5"
"1","182894","2"
"1","58477","1"
"1","22760","1"
"1","82446","2"
"1","33335","1"
"1","171722","1"
"1","68379","5"
"1","82674","3"
"1","141508","2"
"1","178140","1"
"1","70010","4"
"1","58965","5"
"1","303","5"
"1","78464","3"
"1","128363","3"
"1","91867","1"
"1","52240","2"
"1","75721","3"
"1","184926","1"
"1","142731","3"
"1","157647","2"
"1","204413","4"
"1","27150","4"
"1","146537","3"
"1","12180","4"
"1","108982","5"
"1","93886","1"
"1","90474","3"
"1","83317","3"
"1","34346","4"
"1","44165","2"
"1","190834","4"
"1","162119","1"
"1","106142","4"
"1","182699","2"
"1","91617","2"
"1","109522","5"
"1","2123","3"
"1","60765","4"
"1","148188","4"
"1","54841","1"
"1","9071","1"
"1","105198","2"
"1","86026","3"
"1","200570","1"
"1","165706","2"
"1","131327","4"
"1","76203","4"
"1","44432","2"
"1","168543","5"
"1","169142","2"
"1","168557","1"
"1","185980","1"
"1","40242","2"
"1","18375","2"
"1","134808","5"
"1","119061","3"
"1","111222","2"
"1","93914","5"
"1","177275","3"
"1","162006","4"
"1","117341","2"
"1","92655","4"
"1","172989","2"
"1","63170","4"
"1","117733","2"
"1","90487","2"
"1","189408","4"
"1","137498","2"
"1","184178","2"
"1","163959","3"
"1","53648","1"
"1","51320","1"
"1","120886","3"
"1","14642","5"
"1","127040","1"
"1","155350","1"
"1","122239","2"
"1","10372","4"
"1","206506","1"
"1","197660","4"
"1","158275","1"
"1","177133","2"
"1","91488","1"
"1","70631","1"
"1","86667","5"
"1","169338","4"
"1","59094","1"
"1","160855","3"
"1","147561","3"
"1","87480","1"
"1","154036","2"
"1","111502","1"
"1","173796","4"
"1","134633","4"
"1","38800","4"
"1","167133","1"
"1","169685","3"
"1","81835","3"
"1","65476","5"
"1","37230","5"
"1","157586","3"
"1","197588","3"
"1","64875","3"
"1","30420","4"
"1","184829","1"
"1","114035","2"
"1","30258","2"
"1","16999","2"
"1","138527","5"
"1","186604","4"
"1","118223","3"
"1","160631","3"
"1","50971","2"
"1","134585","4"
"1","169028","2"
"1","97612","1"
"1","57304","1"
"1","186815","1"
"1","118483","3"
"1","192847","1"
"1","136608","1"
"1","16470","2"
"1","130764","1"
"1","17005","4"
"1","73285","1"
"1","173697","4"
"1","175358","4"
"1","174696","3"
"1","138273","3"
"1","193313","1"
"1","158050","1"
"1","121699","5"
"1","75543","2"
"1","172985","3"
"1","20737","5"
"1","49790","1"
"1","74207","1"
"1","22538","5"
"1","125298","4"
"1","203726","5"
"1","11058","3"
"1","88561","4"
"1","55352","2"
"1","166673","5"
"1","118556","3"
"1","190746","3"
"1","61324","2"
"1","64095","1"
"1","33773","4"
"1","74732","2"
"1","188096","3"
"1","128178","2"
"1","198518","4"
"1","181195","3"
"1","42860","2"
"1","195374","3"
"1","161554","2"
"1","68852","3"
"1","58243","4"
"1","77424","3"
"1","119136","2"
"1","169535","1"
"1","131710","3"
"1","187424","3"
"1","21760","4"
"1","96681","5"
"1","77941","5"
"1","158308","4"
"1","191910","2"
"1","155015","4"
"1","29476","5"
"1","82716","5"
"1","159820","4"
"1","71577","1"
"1","51326","2"
"1","38846","5"
"1","82991","4"
"1","121082","5"
"1","68776","2"
"1","77405","4"
"1","129549","1"
"1","174212","2"
"1","169606","5"
"1","17733","3"
"1","167713","3"
"1","25365","5"
"1","165918","4"
"1","114816","1"
"1","201554","2"
"1","8235","4"
"1","192238","5"
"1","30244","4"
"1","58265","5"
"1","153736","4"
"1","141286","1"
"1","129471","1"
"1","121148","1"
"1","36726","5"
"1","36470","3"
"1","71431","5"
"1","168322","2"
"1","112750","1"
"1","29983","4"
"1","70187","2"
"1","175084","3"
"1","25332","1"
"1","3547","2"
"1","140065","3"
"1","35191","1"
"1","44132","4"
"1","109213","1"
"1","144947","3"
"1","206381","3"
"1","204819","4"
"1","184062","4"
"1","172316","1"
"1","209524","1"
"1","127728","3"
"1","910","5"
"1","100675","1"
"1","49232","4"
"1","194331","4"
"1","109419","3"
"1","66213","2"
"1","66391","2"
"1","169274","1"
"1","45592","5"
"1","188485","3"
"1","72246","5"
"1","31312","2"
"1","189509","1"
"1","160750","2"
"1","135075","5"
"1","70548","2"
"1","205623","5"
"1","209386","2"
"1","150292","5"
"1","136713","4"
"1","10776","5"
"1","62803","3"
"1","144872","1"
"1","139570","2"
"1","9279","5"
"1","26979","2"
"1","63823","4"
"1","40558","1"
"1","186451","2"
"1","75767","3"
"1","17506","5"
"1","40814","1"
"1","155755","2"
"1","149985","3"
"1","171619","2"
"1","161194","4"
"1","204735","5"
"1","74144","5"
"1","155117","1"
"1","74251","2"
"1","145637","5"
"1","198917","4"
"1","204129","3"
"1","49965","5"
"1","123203","3"
"1","183114","5"
"1","158911","3"
"1","113679","4"
"1","21671","3"
"1","62774","5"
"1","175063","3"
"1","23052","2"
"1","132255","1"
"1","104894","5"
"1","2423","3"
"1","208563","4"
"1","58661","3"
"1","193305","1"
"1","101887","3"
"1","117891","4"
"1","53386","4"
"1","84184","5"
"1","166042","1"
"1","177441","3"
"1","74007","4"
"1","60217","5"
"1","114746","3"
"1","36703","5"
"1","49513","1"
"1","39062","1"
"1","25614","2"
"1","199519","3"
"1","82956","4"
"1","151471","3"
"1","62613","5"
"1","7300","2"
"1","92261","4"
"1","165046","1"
"1","148666","3"
"1","47933","3"
"1","80022","3"
"1","128707","4"
"1","91037","5"
"1","20663","3"
"1","199411","4"
"1","64375","2"
"1","116074","3"
"1","127790","2"
"1","144965","2"
"1","99002","5"
"1","143795","3"
"1","3874","1"
"1","143898","2"
"1","23627","2"
"1","151145","2"
"1","175141","5"
"1","21560","2"
"1","31144","3"
"1","178237","5"
"1","175203","5"
"1","121893","4"
"1","124954","4"
"1","171533","3"
"1","146796","5"
"1","103503","5"
"1","177284","5"
"1","203116","4"
"1","39622","5"
"1","135128","2"
"1","78096","3"
"1","25084","2"
"1","103337","1"
"1","137003","1"
"1","156575","1"
"1","141380","1"
"1","2675","4"
"1","100668","4"
"1","189609","4"
"1","97263","2"
"1","145749","3"
"1","202813","5"
"1","87347","1"
"1","203769","4"
"1","170943","2"
"1","20345","3"
"1","153390","1"
"1","58479","4"
"1","46710","2"
"1","182108","2"
"1","57640","1"
"1","198639","2"
"1","1616","3"
"1","15199","1"
"1","179277","5"
"1","90655","1"
"1","162627","1"
"1","61114","4"
"1","164145","4"
"1","40908","2"
"1","203273","4"
"1","82811","5"
"1","197580","3"
"1","153483","3"
"1","8253","3"
"1","117567","1"
"1","37802","1"
"1","200949","1"
"1","141886","2"
"1","118827","2"
"1","79256","1"
"1","52669","2"
"1","180279","5"
"1","84673","4"
"1","191221","5"
"1","45739","1"
"1","39372","5"
"1","165713","4"
"1","79110","5"
"1","181208","1"
"1","121680","4"
"1","15442","1"
"1","5858","1"
"1","67505","4"
"1","62221","4"
"1","63244","1"
"1","131121","2"
"1","123751","5"
"1","41642","5"
"1","155723","4"
"1","56086","3"
"1","169654","1"
"1","15281","5"
"1","40827","2"
"1","41967","2"
"1","146796","1"
"1","8510","5"
"1","130695","2"
"1","118576","3"
"1","110384","3"
"1","44003","1"
"1","59381","1"
"1","158084","3"
"1","136354","2"
"1","9731","3"
"1","115092","3"
"1","38441","3"
"1","56270","3"
"1","67470","5"
"1","178836","3"
"1","31448","3"
"1","59601","2"
"1","199277","2"
"1","191589","1"
"1","162532","1"
"1","91775","4"
"1","132811","2"
"1","74375","4"
"1","21391","5"
"1","191922","5"
"1","185101","4"
"1","41957","2"
"1","205554","1"
"1","106526","3"
"1","149293","5"
"1","82620","3"
"1","98400","3"
"1","34193","3"
"1","46633","3"
"1","116820","5"
"1","93254","5"
"1","62777","1"
"1","36181","4"
"1","113575","2"
"1","51257","4"
"1","154479","3"
"1","147534","4"
"1","15300","4"
"1","71308","4"
"1","67314","5"
"1","109443","4"
"1","176288","5"
"1","94612","5"
"1","96477","1"
"1","15576","5"
"1","161795","5"
"1","154655","4"
"1","145089","1"
"1","112973","5"
"1","10550","5"
"1","85565","4"
"1","58410","4"
"1","188746","5"
"1","93037","3"
"1","95955","3"
"1","85069","4"
"1","188907","4"
"1","205825","3"
"1","26129","5"
"1","10353","4"
"1","45021","4"
"1","178637","5"
"1","53052","4"
"1","201809","3"
"1","195126","3"
"1","91856","5"
"1","165283","4"
"1","63668","2"
"1","35777","4"
"1","193395","3"
"1","85165","5"
"1","123999","2"
"1","138823","5"
"1","144109","5"
"1","118261","4"
"1","71130","5"
"1","183777","1"
"1","197797","5"
"1","24462","3"
"1","133301","4"
"1","131836","3"
"1","88166","1"
"1","47922","4"
"1","63528","5"
"1","6484","2"
"1","193963","1"
"1","60603","1"
"1","167083","3"
"1","8201","4"
"1","130823","4"
"1","66613","3"
"1","27030","2"
"1","31408","4"
"1","123389","1"
"1","115403","3"
"1","62183","2"
"1","58584","4"
"1","181801","4"
"1","167435","3"
"1","101409","4"
"1","76271","1"
"1","143265","2"
"1","132532","1"
"1","43343","5"
"1","183371","5"
"1","183191","2"
"1","102529","2"
"1","18812","2"
"1","32952","1"
"1","119308","3"
"1","95335","1"
"1","92015","2"
"1","75576","5"
"1","90352","2"
"1","150524","4"
"1","19699","5"
"1","115281","2"
"1","59184","5"
"1","110398","5"
"1","37894","1"
"1","153468","5"
"1","203235","2"
"1","193193","2"
"1","68017","2"
"1","106624","5"
"1","109085","5"
"1","105875","5"
"1","165367","1"
"1","71586","1"
"1","76427","4"
"1","41021","5"
"1","127920","1"
"1","139548","5"
"1","50185","5"
"1","7892","4"
"1","76897","3"
"1","102283","2"
"1","176416","3"
"1","4792","3"
"1","111437","2"
"1","125364","1"
"1","176787","5"
"1","49195","1"
"1","126425","3"
"1","8577","4"
"1","203757","1"
"1","132040","4"
"1","51524","2"
"1","50438","5"
"1","23384","5"
"1","75725","5"
"1","115834","2"
"1","174791","5"
"1","35970","2"
"1","154414","2"
"1","56117","3"
"1","44380","3"
"1","81655","4"
"1","133750","3"
"1","93244","3"
"1","141439","2"
"1","47529","4"
"1","141848","3"
"1","71953","3"
"1","18868","3"
"1","135968","1"
"1","46694","1"
"1","154055","3"
"1","46772","5"
"1","139176","1"
"1","19557","2"
"1","170292","2"
"1","200351","4"
"1","94336","3"
"1","159180","2"
"1","193441","3"
"1","16340","2"
"1","15435","4"
"1","151588","1"
"1","16501","1"
"1","147530","1"
"1","202641","3"
"1","11190","5"
"1","191008","2"
"1","164282","5"
"1","147678","3"
"1","200741","5"
"1","22966","2"
"1","205258","3"
"1","105757","1"
"1","168814","1"
"1","188992","3"
"1","137733","4"
"1","179128","2"
"1","45630","2"
"1","8622","1"
"1","147086","5"
"1","56690","3"
"1","84455","3"
"1","19015","2"
"1","132137","3"
"1","201924","4"
"1","69819","3"
"1","72416","4"
"1","114603","4"
"1","57604","5"
"1","51627","1"
"1","146658","5"
"1","100968","5"
"1","85581","2"
"1","82966","1"
"1","29683","3"
"1","182819","5"
"1","128716","3"
"1","22095","5"
"1","9091","4"
"1","33881","1"
"1","79118","1"
"1","181662","1"
"1","121152","5"
"1","190262","2"
"1","117337","2"
"1","91251","1"
"1","156420","2"
"1","24388","5"
"1","74033","2"
"1","181497","3"
"1","79520","2"
"1","53072","4"
"1","35167","3"
"1","150620","4"
"1","51132","3"
"1","162396","3"
"1","14464","3"
"1","192088","2"
"1","209545","3"
"1","204177","1"
"1","72091","1"
"1","43891","3"
"1","44171","3"
"1","129209","1"
"1","208472","4"
"1","123090","1"
"1","199810","5"
"1","168964","4"
"1","118081","4"
"1","143501","5"
"1","117963","4"
"1","107368","4"
"1","136743","3"
"1","167261","2"
"1","58075","2"
"1","70220","4"
"1","149301","4"
"1","4387","1"
"1","24887","2"
"1","44249","1"
"1","84885","1"
"1","153719","2"
"1","44867","3"
"1","24799","4"
"1","153540","4"
"1","163630","2"
"1","35113","4"
"1","38302","3"
"1","95273","2"
"1","132879","3"
"1","107169","5"
"1","16912","3"
"1","4833","2"
"1","11458","4"
"1","88407","3"
"1","43347","3"
"1","38964","2"
"1","191361","3"
"1","207734","2"
"1","151936","5"
"1","170246","3"
"1","61567","5"
"1","33366","3"
"1","82755","5"
"1","34753","3"
"1","71005","2"
"1","54291","2"
"1","195841","5"
"1","189216","2"
"1","179449","4"
"1","115422","4"
"1","115175","5"
"1","74484","5"
"1","59809","2"
"1","149855","2"
"1","91447","1"
"1","118983","1"
"1","99094","1"
"1","86496","2"
"1","7662","5"
"1","79297","3"
"1","49150","3"
"1","39981","5"
"1","41221","3"
"1","99196","5"
"1","200083","3"
"1","197983","2"
"1","124657","2"
"1","192124","1"
"1","12416","3"
"1","199056","2"
"1","60500","5"
"1","180294","5"
"1","149107","3"
"1","31768","3"
"1","149978","5"
"1","112996","4"
"1","166182","1"
"1","172243","1"
"1","8970","2"
"1","89570","4"
"1","1531","5"
"1","8038","5"
"1","119775","1"
"1","121158","2"
"1","179020","1"
"1","151109","2"
"1","109446","1"
"1","133327","2"
"1","264","5"
"1","157808","2"
"1","127128","4"
"1","172402","2"
"1","209933","5"
"1","176610","2"
"1","123093","3"
"1","70340","4"
"1","198039","1"
"1","52672","2"
"1","47798","2"
"1","31043","2"
"1","92544","3"
"1","47141","2"
"1","28811","1"
"1","203975","4"
"1","30434","1"
"1","51973","4"
"1","58424","4"
"1","84161","1"
"1","183002","3"
"1","118101","2"
"1","60514","4"
"1","161426","3"
"1","122225","3"
"1","84907","2"
"1","37448","4"
"1","15045","2"
"1","82582","2"
"1","77905","2"
"1","111354","4"
"1","133092","3"
"1","41075","1"
"1","17813","3"
"1","197099","3"
"1","135129","3"
"1","119714","1"
"1","197484","4"
"1","38384","4"
"1","145694","1"
"1","63668","3"
"1","32040","1"
"1","90492","2"
"1","133233","5"
"1","15120","3"
"1","140617","4"
"1","140760","4"
"1","144560","2"
"1","142598","5"
"1","121213","1"
"1","129489","3"
"1","146538","3"
"1","140449","1"
"1","147538","1"
"1","85746","2"
"1","138455","3"
"1","38809","2"
"1","182264","4"
"1","128986","3"
"1","68590","3"
"1","109515","2"
"1","204851","4"
"1","76487","1"
"1","133428","1"
"1","10937","5"
"1","124444","4"
"1","169747","5"
"1","1191","5"
"1","7396","1"
"1","16608","1"
"1","117683","1"
"1","55279","1"
"1","33583","2"
"1","103911","2"
"1","82779","5"
"1","183589","2"
"1","152974","2"
"1","120709","1"
"1","16616","1"
"1","123076","4"
"1","195095","4"
"1","202988","2"
"1","8698","4"
"1","46620","3"
"1","179333","1"
"1","131618","1"
"1","75998","3"
"1","86002","3"
"1","141741","5"
"2","187349","3"
"2","122383","1"
"2","87156","5"
"2","161466","4"
"2","25787","2"
"2","174666","1"
"2","204098","5"
"2","113728","4"
"2","27005","2"
"2","189053","5"
"2","7451","3"
"2","54811","5"
"2","135377","3"
"2","31288","4"
"2","177327","2"
"2","73170","5"
"2","27043","5"
"2","91020","1"
"2","74006","2"
"2","68960","2"
"2","194418","4"
"2","134418","5"
"2","60019","2"
"2","205419","4"
"2","97471","4"
"2","203939","3"
"2","86733","4"
"2","27372","5"
"2","147160","2"
"2","141284","4"
"2","101071","5"
"2","29808","4"
"2","57090","4"
"2","133396","2"
"2","74376","1"
"2","22010","1"
"2","13791","1"
"2","11160","3"
"2","77469","5"
"2","137178","5"
"2","185328","1"
"2","52605","5"
"2","155926","2"
"2","98358","4"
"2","156496","5"
"2","150026","3"
"2","2916","5"
"2","110474","4"
"2","26917","5"
"2","103103","5"
"2","4204","2"
"2","123193","5"
"2","187268","2"
"2","49844","2"
"2","150726","2"
"2","115272","2"
"2","25306","1"
"2","101631","4"
"2","82497","2"
"2","199015","2"
"2","68311","5"
"2","4951","2"
"2","64891","4"
"2","31929","4"
"2","99634","1"
"2","166760","2"
"2","148995","1"
"2","149088","3"
"2","69389","4"
"2","26937","5"
"2","70719","4"
"2","146727","1"
"2","56573","3"
"2","197861","2"
"2","38621","2"
"2","14021","4"
"2","84017","3"
"2","14816","3"
"2","17547","4"
"2","112386","3"
"2","52186","4"
"2","186764","1"
"2","4303","5"
"2","189022","2"
"2","120528","5"
"2","33009","2"
"2","131681","4"
"2","90165","1"
"2","2332","5"
"2","30644","1"
"2","55043","5"
"2","93751","2"
"2","51769","1"
"2","22799","4"
"2","78858","4"
"2","47990","3"
"2","46802","4"
"2","90523","1"
"2","93724","1"
"2","206985","4"
"2","124062","2"
"2","7649","3"
"2","168152","2"
"2","180587","5"
"2","19513","2"
"2","7447","1"
"2","186855","1"
"2","154966","2"
"2","204033","1"
"2","12900","3"
"2","60640","5"
"2","3113","5"
"2","135053","2"
"2","69657","2"
"2","140780","1"
"2","103766","5"
"2","210185","4"
"2","24293","4"
"2","71292","1"
"2","30490","3"
"2","107967","2"
"2","14414","4"
"2","134710","2"
"2","142160","2"
"2","23225","4"
"2","152052","2"
"2","111961","3"
"2","124424","1"
"2","71575","3"
"2","83492","2"
"2","8033","4"
"2","174174","1"
"2","165508","2"
"2","168476","1"
"2","207440","4"
"2","207651","5"
"2","197292","3"
"2","162196","3"
"2","108777","1"
"2","159505","3"
"2","176851","3"
"2","162819","1"
"2","50614","3"
"2","55781","3"
"2","173400","5"
"2","33628","4"
"2","144186","3"
"2","172015","1"
"2","77397","2"
"2","114637","3"
"2","161886","2"
"2","186527","5"
"2","175347","4"
"2","47551","4"
"2","96758","3"
"2","9358","4"
"2","57446","2"
"2","24249","1"
"2","121318","3"
"2","30994","3"
"2","175956","3"
"2","83880","3"
"2","172415","5"
"2","31803","3"
"2","105189","4"
"2","188795","5"
"2","118446","3"
"2","137958","1"
"2","173849","4"
"2","214","5"
"2","164374","1"
"2","124648","4"
"2","74187","3"
"2","3319","3"
"2","131700","1"
"2","74949","2"
"2","186033","4"
"2","179381","3"
"2","140781","2"
"2","39312","4"
"2","114235","1"
"2","27052","2"
"2","143706","4"
"2","143839","4"
"2","164844","1"
"2","4451","1"
"2","1015","3"
"2","5095","5"
"2","180127","2"
"2","122078","1"
"2","15008","5"
"2","151785","5"
"2","51960","3"
"2","131616","3"
"2","124134","3"
"2","135579","5"
"2","119001","3"
"2","191881","3"
"2","4330","2"
"2","96014","2"
"2","24534","4"
"2","185330","1"
"2","128668","5"
"2","150032","3"
"2","207291","3"
"2","6741","1"
"2","32243","1"
"2","103616","3"
"2","199945","4"
"2","164246","2"
"2","175112","1"
"2","141678","1"
"2","168455","3"
"2","122599","5"
"2","43135","3"
"2","174230","2"
"2","169612","2"
"2","21040","3"
"2","43006","5"
"2","23152","3"
"2","12021","2"
"2","64951","1"
"2","88020","3"
"2","115759","1"
"2","46520","3"
"2","132408","2"
"2","98535","4"
"2","168297","5"
"2","199418","4"
"2","94992","1"
"2","64958","2"
"2","115851","1"
"2","137674","3"
"2","171298","2"
"2","120495","5"
"2","144686","5"
"2","166552","1"
"2","101155","1"
"2","157754","2"
"2","131421","3"
"2","190155","4"
"2","43894","3"
"2","205703","1"
"2","53623","3"
"2","173289","2"
"2","145942","4"
"2","122380","5"
"2","116004","2"
"2","53153","2"
"2","87981","5"
"2","37099","1"
"2","5215","3"
"2","147833","1"
"2","101247","3"
"2","38855","4"
"2","3157","5"
"2","76248","2"
"2","94910","2"
"2","209926","5"
"2","37410","5"
"2","180746","2"
"2","63385","5"
"2","152330","3"
"2","98933","2"
"2","37324","4"
"2","134296","1"
"2","111932","2"
"2","106924","5"
"2","16398","3"
"2","137516","1"
"2","2974","4"
"2","65698","5"
"2","72104","1"
"2","115243","1"
"2","153306","1"
"2","42802","5"
"2","198986","1"
"2","126191","4"
"2","40642","1"
"2","199245","3"
"2","190819","4"
"2","117002","4"
"2","3584","5"
"2","36767","2"
"2","13035","5"
"2","129843","3"
"2","141430","4"
"2","132554","2"
"2","66660","1"
"2","210195","5"
"2","105573","5"
"2","194335","2"
"2","27225","2"
"2","175811","1"
"2","9397","3"
"2","34902","5"
"2","202418","2"
"2","14168","4"
"2","121121","5"
"2","36245","2"
"2","70855","1"
"2","199124","5"
"2","191156","5"
"2","175625","2"
"2","167178","5"
"2","181119","4"
"2","1726","2"
"2","153975","4"
"2","136375","4"
"2","68682","5"
"2","170581","3"
"2","31207","5"
"2","161147","4"
"2","59793","1"
"2","177503","5"
"2","75012","1"
"2","188987","4"
"2","35850","2"
"2","156545","2"
"2","59396","1"
"2","23436","3"
"2","142699","1"
"2","144172","1"
"2","113877","2"
"2","173695","1"
"2","142575","2"
"2","192261","3"
"2","64616","1"
"2","153573","2"
"2","80152","4"
"2","37106","2"
"2","108087","2"
"2","90853","1"
"2","122549","2"
"2","150179","1"
"2","117054","5"
"2","38603","5"
"2","129126","2"
"2","161492","1"
"2","186628","5"
"2","63817","1"
"2","119871","1"
"2","23524","3"
"2","157550","1"
"2","13042","4"
"2","79462","1"
"2","18685","1"
"2","149902","1"
"2","164614","3"
"2","78925","1"
"2","188374","2"
"2","150374","2"
"2","156242","2"
"2","55915","3"
"2","103615","3"
"2","190586","2"
